task_id,candidate_model_path,model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task224,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task224.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task224.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5656,,,true,high,208,submit_afr1ste_compress_rewrite_structural_mix
task225,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task225.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task225.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,11090,,,true,high,209,submit_afr1ste_compress_rewrite_structural_mix
task226,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task226.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task226.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4567,,,true,high,210,submit_afr1ste_compress_rewrite_structural_mix
task227,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task227.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task227.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2042,,,true,high,211,submit_afr1ste_compress_rewrite_structural_mix
task228,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task228.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task228.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5449,,,true,high,212,submit_afr1ste_compress_rewrite_structural_mix
task229,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task229.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task229.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1345,,,true,high,213,submit_afr1ste_compress_rewrite_structural_mix
task230,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task230.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task230.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2871,,,true,high,214,submit_afr1ste_compress_rewrite_structural_mix
task231,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task231.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task231.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3402,,,true,high,215,submit_afr1ste_compress_rewrite_structural_mix
task232,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task232.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task232.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4427,,,true,high,216,submit_afr1ste_compress_rewrite_structural_mix
task233,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task233.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task233.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,378176,,,true,high,217,submit_afr1ste_compress_rewrite_structural_mix
task236,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task236.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task236.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2035,,,true,high,218,submit_afr1ste_compress_rewrite_structural_mix
task237,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task237.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task237.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2760,,,true,high,219,submit_afr1ste_compress_rewrite_structural_mix
task238,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task238.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task238.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,21391,,,true,high,220,submit_afr1ste_compress_rewrite_structural_mix
task239,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task239.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task239.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5466,,,true,high,221,submit_afr1ste_compress_rewrite_structural_mix
task240,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task240.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task240.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4849,,,true,high,222,submit_afr1ste_compress_rewrite_structural_mix
task241,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task241.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task241.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,744,,,true,high,223,submit_afr1ste_compress_rewrite_structural_mix
task242,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task242.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task242.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,18955,,,true,high,224,submit_afr1ste_compress_rewrite_structural_mix
task243,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task243.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task243.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,8457,,,true,high,225,submit_afr1ste_compress_rewrite_structural_mix
task244,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task244.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task244.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3037,,,true,high,226,submit_afr1ste_compress_rewrite_structural_mix
task245,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task245.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task245.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4273,,,true,high,227,submit_afr1ste_compress_rewrite_structural_mix
task246,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task246.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task246.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3307,,,true,high,228,submit_afr1ste_compress_rewrite_structural_mix
task247,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task247.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task247.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2593,,,true,high,229,submit_afr1ste_compress_rewrite_structural_mix
task249,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task249.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task249.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1609,,,true,high,230,submit_afr1ste_compress_rewrite_structural_mix
task250,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task250.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task250.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,14367,,,true,high,231,submit_afr1ste_compress_rewrite_structural_mix
task251,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task251.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task251.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,8246,,,true,high,232,submit_afr1ste_compress_rewrite_structural_mix
task252,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task252.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task252.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,9385,,,true,high,233,submit_afr1ste_compress_rewrite_structural_mix
task253,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task253.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task253.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2592,,,true,high,234,submit_afr1ste_compress_rewrite_structural_mix
task254,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task254.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task254.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,7562,,,true,high,235,submit_afr1ste_compress_rewrite_structural_mix
task255,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task255.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task255.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,34023,,,true,high,236,submit_afr1ste_compress_rewrite_structural_mix
task256,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task256.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task256.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,28528,,,true,high,237,submit_afr1ste_compress_rewrite_structural_mix
task257,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task257.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task257.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,52475,,,true,high,238,submit_afr1ste_compress_rewrite_structural_mix
task258,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task258.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task258.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4661,,,true,high,239,submit_afr1ste_compress_rewrite_structural_mix
task259,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task259.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task259.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5248,,,true,high,240,submit_afr1ste_compress_rewrite_structural_mix
task260,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task260.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task260.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,12900,,,true,high,241,submit_afr1ste_compress_rewrite_structural_mix
task261,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task261.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task261.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1543,,,true,high,242,submit_afr1ste_compress_rewrite_structural_mix
task262,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task262.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task262.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3898,,,true,high,243,submit_afr1ste_compress_rewrite_structural_mix
task263,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task263.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task263.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,11650,,,true,high,244,submit_afr1ste_compress_rewrite_structural_mix
task264,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task264.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task264.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,11749,,,true,high,245,submit_afr1ste_compress_rewrite_structural_mix
task265,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task265.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task265.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3417,,,true,high,246,submit_afr1ste_compress_rewrite_structural_mix
task267,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task267.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task267.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1846,,,true,high,247,submit_afr1ste_compress_rewrite_structural_mix
task268,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task268.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task268.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,10523,,,true,high,248,submit_afr1ste_compress_rewrite_structural_mix
task269,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task269.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task269.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3049,,,true,high,249,submit_afr1ste_compress_rewrite_structural_mix
task270,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task270.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task270.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,6286,,,true,high,250,submit_afr1ste_compress_rewrite_structural_mix
task271,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task271.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task271.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2482,,,true,high,251,submit_afr1ste_compress_rewrite_structural_mix
task272,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task272.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task272.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3897,,,true,high,252,submit_afr1ste_compress_rewrite_structural_mix
task273,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task273.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task273.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4071,,,true,high,253,submit_afr1ste_compress_rewrite_structural_mix
task275,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task275.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task275.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,29488,,,true,high,254,submit_afr1ste_compress_rewrite_structural_mix
task276,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task276.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task276.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,203,,,true,high,255,submit_afr1ste_compress_rewrite_structural_mix
task277,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task277.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task277.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,6280,,,true,high,256,submit_afr1ste_compress_rewrite_structural_mix
task278,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task278.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task278.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5644,,,true,high,257,submit_afr1ste_compress_rewrite_structural_mix
task279,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task279.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task279.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5201,,,true,high,258,submit_afr1ste_compress_rewrite_structural_mix
task280,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task280.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task280.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,9490,,,true,high,259,submit_afr1ste_compress_rewrite_structural_mix
task281,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task281.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task281.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3900,,,true,high,260,submit_afr1ste_compress_rewrite_structural_mix
task282,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task282.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task282.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4049,,,true,high,261,submit_afr1ste_compress_rewrite_structural_mix
task283,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task283.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task283.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3150,,,true,high,262,submit_afr1ste_compress_rewrite_structural_mix
task284,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task284.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task284.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5572,,,true,high,263,submit_afr1ste_compress_rewrite_structural_mix
task285,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task285.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task285.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,98389,,,true,high,264,submit_afr1ste_compress_rewrite_structural_mix
task286,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task286.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task286.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,14045,,,true,high,265,submit_afr1ste_compress_rewrite_structural_mix
task287,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task287.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task287.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2094,,,true,high,266,submit_afr1ste_compress_rewrite_structural_mix
task288,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task288.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task288.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,7466,,,true,high,267,submit_afr1ste_compress_rewrite_structural_mix
task289,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task289.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task289.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2731,,,true,high,268,submit_afr1ste_compress_rewrite_structural_mix
task290,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task290.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task290.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3108,,,true,high,269,submit_afr1ste_compress_rewrite_structural_mix
task293,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task293.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task293.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,18601,,,true,high,270,submit_afr1ste_compress_rewrite_structural_mix
task294,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task294.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task294.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,987,,,true,high,271,submit_afr1ste_compress_rewrite_structural_mix
task295,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task295.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task295.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2944,,,true,high,272,submit_afr1ste_compress_rewrite_structural_mix
task296,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task296.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task296.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,34082,,,true,high,273,submit_afr1ste_compress_rewrite_structural_mix
task297,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task297.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task297.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2141,,,true,high,274,submit_afr1ste_compress_rewrite_structural_mix
task298,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task298.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task298.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2290,,,true,high,275,submit_afr1ste_compress_rewrite_structural_mix
task299,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task299.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task299.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1599,,,true,high,276,submit_afr1ste_compress_rewrite_structural_mix
