task_id,candidate_model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task288,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task288.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7847,7847,public_partial_output,true,medium,288,submit_mix
task289,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task289.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2883,2883,public_partial_output,true,medium,289,submit_mix
task290,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task290.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,42089,42089,public_partial_output,true,medium,290,submit_mix
task291,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task291.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6009,6009,public_partial_output,true,medium,291,submit_mix
task292,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task292.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1411,1411,public_partial_output,true,medium,292,submit_mix
task293,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task293.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,9897,9897,public_partial_output,true,medium,293,submit_mix
task294,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task294.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3825,3825,public_partial_output,true,medium,294,submit_mix
task295,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task295.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2771,2771,public_partial_output,true,medium,295,submit_mix
task296,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task296.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2843,2843,public_partial_output,true,medium,296,submit_mix
task297,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task297.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2651,2651,public_partial_output,true,medium,297,submit_mix
task298,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task298.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5059,5059,public_partial_output,true,medium,298,submit_mix
task299,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task299.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1980,1980,public_partial_output,true,medium,299,submit_mix
task300,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task300.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4688,4688,public_partial_output,true,medium,300,submit_mix
task301,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task301.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,19261,19261,public_partial_output,true,medium,301,submit_mix
task302,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task302.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4372,4372,public_partial_output,true,medium,302,submit_mix
task303,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task303.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2084,2084,public_partial_output,true,medium,303,submit_mix
task304,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task304.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2136,2136,public_partial_output,true,medium,304,submit_mix
task305,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task305.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1865,1865,public_partial_output,true,medium,305,submit_mix
task306,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task306.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4155,4155,public_partial_output,true,medium,306,submit_mix
task307,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task307.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7454,7454,public_partial_output,true,medium,307,submit_mix
task308,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task308.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6118,6118,public_partial_output,true,medium,308,submit_mix
task309,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task309.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,217,217,public_partial_output,true,medium,309,submit_mix
task310,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task310.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5449,5449,public_partial_output,true,medium,310,submit_mix
task311,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task311.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,479,479,public_partial_output,true,medium,311,submit_mix
task312,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task312.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1202,1202,public_partial_output,true,medium,312,submit_mix
task313,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task313.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,39887,39887,public_partial_output,true,medium,313,submit_mix
task314,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task314.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,28414,28414,public_partial_output,true,medium,314,submit_mix
task315,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task315.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1520,1520,public_partial_output,true,medium,315,submit_mix
task316,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task316.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5537,5537,public_partial_output,true,medium,316,submit_mix
task317,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task317.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3798,3798,public_partial_output,true,medium,317,submit_mix
task318,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task318.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1569,1569,public_partial_output,true,medium,318,submit_mix
task319,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task319.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,260816,260816,public_partial_output,true,medium,319,submit_mix
task320,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task320.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2183,2183,public_partial_output,true,medium,320,submit_mix
task321,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task321.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2449,2449,public_partial_output,true,medium,321,submit_mix
task322,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task322.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,985,985,public_partial_output,true,medium,322,submit_mix
task323,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task323.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2497,2497,public_partial_output,true,medium,323,submit_mix
task324,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task324.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,26081,26081,public_partial_output,true,medium,324,submit_mix
task325,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task325.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5072,5072,public_partial_output,true,medium,325,submit_mix
task326,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task326.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,388,388,public_partial_output,true,medium,326,submit_mix
task327,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task327.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2235,2235,public_partial_output,true,medium,327,submit_mix
task328,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task328.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,16420,16420,public_partial_output,true,medium,328,submit_mix
task329,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task329.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2361,2361,public_partial_output,true,medium,329,submit_mix
task330,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task330.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7543,7543,public_partial_output,true,medium,330,submit_mix
task331,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task331.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3836,3836,public_partial_output,true,medium,331,submit_mix
task332,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task332.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4180,4180,public_partial_output,true,medium,332,submit_mix
task333,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task333.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4379,4379,public_partial_output,true,medium,333,submit_mix
task334,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task334.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2063,2063,public_partial_output,true,medium,334,submit_mix
task335,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task335.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3914,3914,public_partial_output,true,medium,335,submit_mix
task336,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task336.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5276,5276,public_partial_output,true,medium,336,submit_mix
task337,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task337.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,159,159,public_partial_output,true,medium,337,submit_mix
task338,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task338.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5846,5846,public_partial_output,true,medium,338,submit_mix
task339,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task339.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2038,2038,public_partial_output,true,medium,339,submit_mix
task340,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task340.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6593,6593,public_partial_output,true,medium,340,submit_mix
task341,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task341.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,11979,11979,public_partial_output,true,medium,341,submit_mix
task342,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task342.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4815,4815,public_partial_output,true,medium,342,submit_mix
task343,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task343.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7569,7569,public_partial_output,true,medium,343,submit_mix
task344,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task344.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,10236,10236,public_partial_output,true,medium,344,submit_mix
task345,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task345.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6721,6721,public_partial_output,true,medium,345,submit_mix
task346,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task346.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2236,2236,public_partial_output,true,medium,346,submit_mix
task347,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task347.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1369,1369,public_partial_output,true,medium,347,submit_mix
task348,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task348.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3000,3000,public_partial_output,true,medium,348,submit_mix
task349,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task349.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,8755,8755,public_partial_output,true,medium,349,submit_mix
task350,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task350.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1437,1437,public_partial_output,true,medium,350,submit_mix
task351,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task351.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3049,3049,public_partial_output,true,medium,351,submit_mix
task352,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task352.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1398,1398,public_partial_output,true,medium,352,submit_mix
task353,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task353.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3244,3244,public_partial_output,true,medium,353,submit_mix
task354,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task354.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4335,4335,public_partial_output,true,medium,354,submit_mix
task355,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task355.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4506,4506,public_partial_output,true,medium,355,submit_mix
task356,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task356.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2344,2344,public_partial_output,true,medium,356,submit_mix
task357,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task357.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2328,2328,public_partial_output,true,medium,357,submit_mix
task358,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task358.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,10944,10944,public_partial_output,true,medium,358,submit_mix
task359,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task359.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3909,3909,public_partial_output,true,medium,359,submit_mix
task360,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task360.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1399,1399,public_partial_output,true,medium,360,submit_mix
task361,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task361.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6886,6886,public_partial_output,true,medium,361,submit_mix
task362,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task362.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2814,2814,public_partial_output,true,medium,362,submit_mix
task363,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task363.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5499,5499,public_partial_output,true,medium,363,submit_mix
task364,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task364.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,9250,9250,public_partial_output,true,medium,364,submit_mix
task365,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task365.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,16991,16991,public_partial_output,true,medium,365,submit_mix
task366,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task366.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,107036,107036,public_partial_output,true,medium,366,submit_mix
task367,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task367.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,26515,26515,public_partial_output,true,medium,367,submit_mix
task368,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task368.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,14735,14735,public_partial_output,true,medium,368,submit_mix
task369,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task369.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4692,4692,public_partial_output,true,medium,369,submit_mix
task370,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task370.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,43394,43394,public_partial_output,true,medium,370,submit_mix
task371,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task371.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2475,2475,public_partial_output,true,medium,371,submit_mix
task372,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task372.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1328,1328,public_partial_output,true,medium,372,submit_mix
task373,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task373.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,988,988,public_partial_output,true,medium,373,submit_mix
task374,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task374.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,16450,16450,public_partial_output,true,medium,374,submit_mix
task375,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task375.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2214,2214,public_partial_output,true,medium,375,submit_mix
task376,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task376.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2344,2344,public_partial_output,true,medium,376,submit_mix
task377,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task377.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,19220,19220,public_partial_output,true,medium,377,submit_mix
task378,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task378.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,10496,10496,public_partial_output,true,medium,378,submit_mix
task379,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task379.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,10260,10260,public_partial_output,true,medium,379,submit_mix
task380,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task380.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,531,531,public_partial_output,true,medium,380,submit_mix
task381,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task381.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3773,3773,public_partial_output,true,medium,381,submit_mix
task382,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task382.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,32747,32747,public_partial_output,true,medium,382,submit_mix
task383,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task383.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6805,6805,public_partial_output,true,medium,383,submit_mix
