source,task_id,public_onnx_path,public_correctness,public_score,current_score,delta_score,public_total_cost,current_total_cost,delta_cost,public_memory_bytes,current_memory_bytes,public_params,current_params,better_than_current,verify_error
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task286,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task286.onnx,pass,12.048911420130851,13.00342074458367,-0.9545093244528182,421295,162199.0,259096.0,420008,160895.0,1287,1304.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task287,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task287.onnx,pass,13.622779717195147,14.975800372301608,-1.3530206551064605,87310,22566.0,64744.0,87200,22528.0,110,38.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task288,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task288.onnx,pass,14.164584614810318,14.632558329669694,-0.4679737148593759,50788,31807.0,18981.0,50584,31766.0,204,41.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task289,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task289.onnx,pass,14.632967128279184,14.874489523818365,-0.24152239553918164,31794,24972.0,6822.0,31714,24892.0,80,80.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task290,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task290.onnx,pass,12.286709229911457,15.631972352188223,-3.3452631222767657,332133,11708.0,320425.0,331992,11614.0,141,94.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task291,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task291.onnx,pass,15.967829813695296,16.627370259775116,-0.65954044607982,8368,4327.0,4041.0,7432,3396.0,936,931.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task292,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task292.onnx,pass,16.040045915731902,16.250901751600978,-0.21085583586907575,7785,6305.0,1480.0,7680,6240.0,105,65.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task293,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task293.onnx,pass,14.254191235789891,14.882571106914462,-0.6283798711245705,46435,24771.0,21664.0,45939,24275.0,496,496.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task294,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task294.onnx,pass,17.474360024958465,18.186555400489105,-0.7121953755306407,1855,910.0,945.0,1720,0.0,135,910.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task295,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task295.onnx,pass,14.967723532630954,15.591628777524683,-0.623905244893729,22749,12190.0,10559.0,22683,12125.0,66,65.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task296,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task296.onnx,pass,16.62000204776161,16.67955188604344,-0.059549838281832024,4359,4107.0,252.0,4005,3762.0,354,345.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task297,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task297.onnx,pass,14.116984040185194,15.876198389441056,-1.7592143492558616,53264,9171.0,44093.0,48748,9076.0,4516,95.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task298,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task298.onnx,pass,14.958099240310245,15.387667209394625,-0.42956796908437944,22969,14948.0,8021.0,22434,14414.0,535,534.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task299,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task299.onnx,pass,17.107174473748884,17.5510838974558,-0.44390942370691633,2678,1718.0,960.0,2616,1656.0,62,62.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task300,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task300.onnx,pass,13.321941525219067,13.741373412351637,-0.4194318871325695,117955,77546.0,40409.0,117818,77438.0,137,108.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task301,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task301.onnx,pass,13.626888478756976,13.91804208355036,-0.2911536047933829,86952,64988.0,21964.0,85104,63140.0,1848,1848.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task302,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task302.onnx,pass,14.730862896060007,16.03863393937255,-1.3077710433125418,28829,7796.0,21033.0,28800,7776.0,29,20.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task303,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task303.onnx,pass,13.332552495593601,15.848136557782793,-2.515584062189191,116710,9432.0,107278.0,116400,9420.0,310,12.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task304,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task304.onnx,pass,15.413005601769772,15.708263989819823,-0.2952583880500512,14574,10848.0,3726.0,14476,10813.0,98,35.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task305,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task305.onnx,pass,16.71802294113224,16.71802294113224,0.0,3952,3952.0,0.0,3668,3668.0,284,284.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task306,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task306.onnx,pass,11.825089714310478,13.9264791265675,-2.1013894122570225,526976,64442.0,462534.0,526920,64374.0,56,68.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task307,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task307.onnx,pass,17.504458056115745,17.504458056115745,0.0,1800,1800.0,0.0,0,0.0,1800,1800.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task308,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task308.onnx,pass,14.492907115565421,15.010380623834585,-0.5174735082691644,36574,21799.0,14775.0,22828,21698.0,13746,101.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task309,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task309.onnx,pass,22.697414907005953,22.697414907005953,0.0,10,10.0,0.0,0,0.0,10,10.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task310,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task310.onnx,pass,12.964075311132092,15.11442186800744,-2.1503465568753484,168708,19645.0,149063.0,168636,19602.0,72,43.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task311,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task311.onnx,pass,21.598802618337846,21.598802618337846,0.0,30,30.0,0.0,0,0.0,30,30.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task312,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task312.onnx,pass,15.547498070873846,15.791761836115688,-0.24426376524184157,12740,9979.0,2761.0,12720,9960.0,20,19.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task313,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task313.onnx,pass,13.409622873526759,13.666536185257858,-0.25691331173109866,108053,83572.0,24481.0,103505,79025.0,4548,4547.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task314,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task314.onnx,pass,15.616547010315173,15.941180435665059,-0.3246334253498855,11890,8594.0,3296.0,11712,8416.0,178,178.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task315,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task315.onnx,pass,15.469099027006097,16.87230014718223,-1.4032011201761332,13779,3387.0,10392.0,13680,3348.0,99,39.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task316,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task316.onnx,pass,14.150449343922736,16.730755478816945,-2.58030613489421,51511,3902.0,47609.0,51462,3748.0,49,154.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task317,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task317.onnx,pass,16.58816732424159,18.197605236675688,-1.6094379124340996,4500,900.0,3600.0,3600,0.0,900,900.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task318,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task318.onnx,pass,17.90825788490485,18.394702079051797,-0.48644419414694795,1202,739.0,463.0,1152,738.0,50,1.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task319,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task319.onnx,pass,15.138168122732704,14.580490348791063,0.5576777739416414,19184,33507.0,-14323.0,11585,33406.0,7599,101.0,true,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task320,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task320.onnx,pass,15.503804222913445,16.445511023840066,-0.941706800926621,13309,5190.0,8119.0,13239,5049.0,70,141.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task321,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task321.onnx,pass,15.972261224025091,16.403810802357263,-0.4315495783321719,8331,5411.0,2920.0,8192,5376.0,139,35.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task322,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task322.onnx,pass,17.6814604514321,18.23496102321946,-0.5535005717873602,1508,867.0,641.0,1485,866.0,23,1.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task323,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task323.onnx,pass,13.597905542133518,16.5810813778521,-2.9831758357185834,89509,4532.0,84977.0,89268,3887.0,241,645.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task324,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task324.onnx,pass,12.841307263516637,14.203081009735799,-1.3617737462191624,190745,48870.0,141875.0,167832,47198.0,22913,1672.0,false,
octaviograu__6154-71-onnx-rewrites-hand-built-solvers,task277,data/kaggle_code_single_task/extracted_onnx/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/task277.onnx,pass,13.300910370518366,15.410059486110708,-2.1091491155923414,120462,14617.0,105845.0,119525,14367.0,937,250.0,false,
octaviograu__6154-71-onnx-rewrites-hand-built-solvers,task330,data/kaggle_code_single_task/extracted_onnx/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/task330.onnx,pass,13.964529859320656,15.216591867794413,-1.2520620084737573,62036,17737.0,44299.0,60200,16604.0,1836,1133.0,false,
octaviograu__6154-71-onnx-rewrites-hand-built-solvers,task364,data/kaggle_code_single_task/extracted_onnx/octaviograu__6154-71-onnx-rewrites-hand-built-solvers/task364.onnx,pass,13.056130131977039,13.737345222483407,-0.6812150905063685,153871,77859.0,76012.0,151980,76896.0,1891,963.0,false,
