source,task_id,onnx_path,container,sha256,size_bytes,extract_status
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task209,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task209.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task209.onnx,86ffeb2fa5c9fef249bf424963e8b1422122fd3b14dc9d571e0641c1624e6f43,60426,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task210,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task210.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task210.onnx,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,479,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task211,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task211.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task211.onnx,3c58a51ab06ee25bf3c54539284f6def4bc6e10c364246d45f5533df0905fd17,7454,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task212,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task212.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task212.onnx,979651606c10a43999f9b628fd7b0b54815198d32a154f6497a656d2c7ef7779,6074,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task213,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task213.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task213.onnx,d271db4f05c694cd10863f4175aadb018548685d98efcd44da17982aaca6d8d0,15720,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task214,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task214.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task214.onnx,476030b9c3c916862c896b22ae9f1ee46d6bedd703bd39deeb4fe1a9a7cf6c54,7454,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task215,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task215.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task215.onnx,29771641336cd51862924dcc4d860905e33dd3ad23856da330d7d766d6a995ca,31069,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task216,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task216.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task216.onnx,f503bcbc993dfa484a61773a5df5ddbbcb4e176555779fade11df09fe5c7f450,17269,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task217,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task217.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task217.onnx,acea70a90ddcbb360c7b0e51359c1f77d81a077b548b69c0a066ca1721ea8b5a,7442,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task218,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task218.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task218.onnx,9131c89c9fd6ef5b03aae774d7428231051f8ce1013bad1362e432cc67756704,9724,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task219,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task219.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task219.onnx,6e5cd657b62c80511d57e08b97cb9d15da29a2d7bfb76e458b83a869ec05a64b,59685,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task220,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task220.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task220.onnx,4c6f5fce5219ad5753fad4428fe1746d0da6d23ed1acf5c50fb499f7b986b9a0,3834,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task221,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task221.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task221.onnx,5d88a182f54e5f52bf6e13829dd50d8104e739ac1208ced85590dab9aeff5f02,21930,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task222,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task222.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task222.onnx,7b6cab687b5c599be8c76088d794efa2889c00ea18f7b701c824b72281167d79,1889,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task223,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task223.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task223.onnx,51cd95a032c661ce28fa653ad0e727fb33cf6a709a5747e02a8ab323190ae968,7454,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task224,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task224.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task224.onnx,26531c12e32997f7c9890f6a302ffe89726f5416b551a5f56cb7a2c474c6c208,4784,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task225,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task225.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task225.onnx,feb56d8f1c720012318ee348511e98aaff19c284a140f7de45fa6c3503d713ae,5386,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task226,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task226.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task226.onnx,d1849ffd4dc0d34e0c597fc1569aedc024b25bfc7b50cbfc8b8618764919d7ed,4853,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task227,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task227.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task227.onnx,adeefe35f6cdda7bb74464ef07b43cde3572a4e4e67efe35a4dd84469a8bfba8,1417,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task228,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task228.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task228.onnx,b10ad9d1da09a0132a90affd556d138ae9c203e734709b8b4c64054e52e480c6,4406,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task229,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task229.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task229.onnx,7850ca3ef1744eed97e809f041898c19ad2e7f1fc18f6624ae202b92476155d5,1658,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task230,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task230.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task230.onnx,db7c2a493e8e37d98f2a9ad5741ad88f5c7321620c1a1c750a059c9cdab2c226,3834,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task231,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task231.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task231.onnx,5a87f6fcfb10540793169c5e3b8a4857c9a09fcae35bda1928b7fe8b99201cc9,3425,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task232,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task232.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task232.onnx,aeccf6484f42387b2a8240cfaf531ea8b8596290bb342b9dc5435917a276ffcd,2428,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task233,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task233.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task233.onnx,a1f50413f1686a24b0c2833ad72ed747a05f4cb6776e2008238ebfb2a8af0d9d,39834,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task234,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task234.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task234.onnx,08f952e960f9fe99d950cc35328cd67bf4b6fd3e5ef18b13db73cc5636dafc65,13400,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task235,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task235.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task235.onnx,1e0c7182d8eb9eda983e2f54f8ec77e43e12f0b4247b58706eb064a16daced00,3900,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task236,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task236.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task236.onnx,7f166f01eb2cf5e98be10a109467f99606fa9e5b533bf2bf8f34a298dad06666,1511,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task237,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task237.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task237.onnx,a35e4f41fced84a0350253a82eb8a59b67e6b080a6f43dd87bf1836c48d56068,2210,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task238,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task238.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task238.onnx,eaec7b970939328fcac185257b617d01c8f8b9353f94d881d50f31d49de64c8b,13857,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task239,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task239.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task239.onnx,c00e6263e454e16f9aabb109096d20a4964279102be23550cf7a71a27cd15c28,3785,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task240,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task240.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task240.onnx,faa91380b9775a3eed48bdcfe401ad8e5d1b5e2dc62a2dcb17feeafe00f6a1ce,3953,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task241,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task241.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task241.onnx,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,170,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task242,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task242.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task242.onnx,83e20357e20f2c6f6f08fe4a6d0c4c9f712726d434578dad3624c4d1c1c517ac,1168,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task243,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task243.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task243.onnx,d82711ed6d973d2c76345cf69ab278ecb1b2999b9c2410e8227df32d34e4dbf7,17458,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task244,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task244.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task244.onnx,de51b268d313d3b91262ef223978f6b86f73f74486b779a1fd31f7c44a0234e3,4888,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task245,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task245.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task245.onnx,a70e95c1b1cfcefb85b649c56a66d1cd1dc05ebda05648008e47d279d48507d0,3288,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task246,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task246.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task246.onnx,d9d2747e5a580980d780b4f14092d76833999e908c06b266f1a8bd60a9923301,2621,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task247,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task247.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task247.onnx,154867a34d3f97187686f0b0203e793cd245c4d443c8f2020f08084b653f30ff,2070,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task248,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task248.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task248.onnx,0fbc50283f163fe9a1145f07742b32ca539346f9f696b9734dd5a41066f8094e,5365,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task249,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task249.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task249.onnx,0243bf1aedf9b6f5f69e2e9f3f13d810525963390c81896f4ff9d243219d6805,1635,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task250,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task250.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task250.onnx,50ab4f055a329aa6e6ab794a93e367f0c554d5ad2f44b05feb52e71f643f3c91,8401,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task251,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task251.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task251.onnx,fb644b8661d5454316ddebd2eb907bf6f9d1a78e3be1d72d0bbf6f3632cf53f6,7057,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task252,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task252.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task252.onnx,74756aa221a981b642e980a4ab526244a594224ba95f339f337245283441c89d,3972,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task253,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task253.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task253.onnx,625a8eb1182b005f3e618c2ddc4919131af5436d69ea4cb01c9f34f75580a9c7,3015,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task254,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task254.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task254.onnx,0d1b2d950ab0520b81e68df0fe01e23ac6d4ce00235478ffeceeb68551d51561,5954,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task255,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task255.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task255.onnx,82e47ddd95fe4e4c81401fe0149b475195a3519b93ee8184f21b7e5bdaca1d8f,34028,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task256,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task256.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task256.onnx,5c3d3ca0bdea5fe09053e234149311b4f321212979c336f18ff1d59c28fb3281,7365,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task257,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task257.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task257.onnx,9f075852f6d9714a35bbc482e40acb756e71b64fadb617319c682dcde1fcfa2f,1160,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task258,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task258.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task258.onnx,066e4ed09a4ceb56a740d3f2fb842ecff2a6f1ca2c66d6596b86c3a5719c4167,4469,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task259,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task259.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task259.onnx,69c767433bc604f4c81ecd5dbce6a241376633ce260c33ab22c9d54b913763bc,4062,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task260,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task260.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task260.onnx,dbb4ed6355d643a9945e5a9305640970364abeab94645bca2170bd518e603a99,2466,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task261,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task261.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task261.onnx,c80f07276ce41f2041c772dd582610565a16bd1d85315053ffde4b066c214fcd,3834,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task262,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task262.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task262.onnx,f01e25a71a5d58118c5da8e6788f8878ec322281fa0612394e88f70c71dc41f3,1308,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task263,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task263.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task263.onnx,00d4b7061f6f89c61662c84427e4c561914e930ec39622d1dbd66a01484bfcc2,10939,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task264,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task264.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task264.onnx,0947f2554e779ab78d0c9e32c481f82ecd97307e77a3ce92d3cad2f5d92aa0f9,11409,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task265,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task265.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task265.onnx,4016c52efac407cbb39c61b786b0b930cdf3fdfc32a794cdf0ad72c9e6601a7d,2952,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task266,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task266.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task266.onnx,ef6323c27c72697e365058250a8ec6a621d479ce93fd92e912581bb7c47bee6a,2465,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task267,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task267.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task267.onnx,20188b97b3d16e2b8fba503df20c20f7a65b2b6f4e31ac67e56b1d15bbd1d5d2,1321,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task268,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task268.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task268.onnx,7b745c5d051f7ffc556bae9bd3feefec14bb325616ae740945f4b5bcf56ac742,18815,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task269,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task269.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task269.onnx,ea6984a05ac879514b4fc5121c0706ad400ee5f71092f19ac1e48c6ca00faba2,51942,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task270,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task270.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task270.onnx,de4452f5ceb78efb5ed81c15ccd96957c4aebe7e91c0419c5f82fd254e1c63f3,10862,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task271,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task271.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task271.onnx,331f9b01bf9a980eccf086e2f302b55a3b11a8ca68000bac2214611c6992c604,1432,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task272,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task272.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task272.onnx,7a9bee2aebffefddabebac22444aa096a4838b2cc97007adb7c557119ba12b6e,1297,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task273,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task273.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task273.onnx,0fc6948e53fa1b55ae96fee0085f9aed8dd4e6b2f9b41ec224193c9496715bac,1645,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task274,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task274.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task274.onnx,16c49e95823e84f06ed23b008793cf2734b79a98dc2eec7948735d763d5ec465,3619,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task275,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task275.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task275.onnx,0ee06b9f6c025323b22cdc706715d8aef07323414d05c6144405cd90ca9cc1f2,29458,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task276,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task276.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task276.onnx,2a3e881ae92099c36f1955bdf96ca1e9f77a4ef3d1d3eb58c63eccc80a655c7e,217,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task277,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task277.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task277.onnx,871c1177692ad6dec9ff6ad20e58a72b638dea970c8e3c7419a376b5fbc397ea,146657,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task278,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task278.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task278.onnx,b89f8aad46e714dc6736f3595d8d10537637f7f94c92ed7b4405deae1e0600ee,2853,direct
